doc_id,source_path,page_count,char_count,chars_per_page,extractor,thin_pages,transcribed_pages,unread_pages,transcription_model,truncated,original_char_count,stratum
GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT.PDF,10,50789,5078.9,pymupdf,0,0,0,,False,50789,random
GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-4-AFFILIATE AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-4-AFFILIATE AGREEMENT.PDF,8,26969,3371.1,pymupdf,0,0,0,,False,26969,random
"GWG HOLDINGS, INC. - ORDERLY MARKETING AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/GWG HOLDINGS, INC. - ORDERLY MARKETING AGREEMENT.PDF",17,25386,1493.3,pymupdf,0,0,0,,False,25386,random
GarrettMotionInc_20181001_8-K_EX-2.4_11364532_EX-2.4_Intellectual Property Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/GarrettMotionInc_20181001_8-K_EX-2.4_11364532_EX-2.4_Intellectual Property Agreement.pdf,22,56262,2557.4,pymupdf,0,0,0,,False,56262,random
GentechHoldingsInc_20190808_1-A_EX1A-6 MAT CTRCT_11776814_EX1A-6 MAT CTRCT_Distributor Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/GentechHoldingsInc_20190808_1-A_EX1A-6 MAT CTRCT_11776814_EX1A-6 MAT CTRCT_Distributor Agreement.pdf,14,26670,1905.0,pymupdf,0,0,0,,False,26670,random
GlobalTechnologiesGroupInc_20050928_10KSB_EX-10.9_4148808_EX-10.9_Content License Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/GlobalTechnologiesGroupInc_20050928_10KSB_EX-10.9_4148808_EX-10.9_Content License Agreement.pdf,12,39438,3286.5,pymupdf,0,0,0,,False,39438,random
GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement1,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement1.pdf,47,112602,2395.8,pymupdf,0,0,0,,False,112602,random
GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement2,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement2.pdf,5,11905,2381.0,pymupdf,0,0,0,,False,11905,random
GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement3,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement3.pdf,2,3399,1699.5,pymupdf,0,0,0,,False,3399,random
GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement4,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement4.pdf,1,1914,1914.0,pymupdf,0,0,0,,False,1914,random
GopageCorp_20140221_10-K_EX-10.1_8432966_EX-10.1_Content License Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/GopageCorp_20140221_10-K_EX-10.1_8432966_EX-10.1_Content License Agreement.pdf,20,39237,1961.8,pymupdf,0,0,0,,False,39237,random
GpaqAcquisitionHoldingsInc_20200123_S-4A_EX-10.6_11951677_EX-10.6_License Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/GpaqAcquisitionHoldingsInc_20200123_S-4A_EX-10.6_11951677_EX-10.6_License Agreement.pdf,17,45157,2656.3,pymupdf,0,0,0,,False,45157,random
GpaqAcquisitionHoldingsInc_20200123_S-4A_EX-10.8_11951679_EX-10.8_Service Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/GpaqAcquisitionHoldingsInc_20200123_S-4A_EX-10.8_11951679_EX-10.8_Service Agreement.pdf,25,54945,2197.8,pymupdf,0,0,0,,False,54945,random
GridironBionutrientsInc_20171206_8-K_EX-10.1_10972555_EX-10.1_Endorsement Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/GridironBionutrientsInc_20171206_8-K_EX-10.1_10972555_EX-10.1_Endorsement Agreement.pdf,12,29188,2432.3,pymupdf,0,0,0,,False,29188,random
GridironBionutrientsInc_20171206_8-K_EX-10.2_10972556_EX-10.2_Endorsement Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/GridironBionutrientsInc_20171206_8-K_EX-10.2_10972556_EX-10.2_Endorsement Agreement.pdf,2,3479,1739.5,pymupdf,0,0,0,,False,3479,random
"HALITRON,INC_03_01_2005-EX-10.15-SPONSORSHIP AND DEVELOPMENT AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/HALITRON,INC_03_01_2005-EX-10.15-SPONSORSHIP AND DEVELOPMENT AGREEMENT.PDF",6,30058,5009.7,pymupdf,0,0,0,,False,30058,random
"HC2HOLDINGS,INC_05_14_2020-EX-10.1-COOPERATION AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/HC2HOLDINGS,INC_05_14_2020-EX-10.1-COOPERATION AGREEMENT.PDF",17,54811,3224.2,pymupdf,0,0,0,,False,54811,random
HEALTHGATEDATACORP_11_24_1999-EX-10.1-HOSTING AND MANAGEMENT AGREEMENT (1),/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/HEALTHGATEDATACORP_11_24_1999-EX-10.1-HOSTING AND MANAGEMENT AGREEMENT (1).pdf,33,147912,4482.2,pymupdf,0,0,0,,False,147912,random
HEALTHGATEDATACORP_11_24_1999-EX-10.1-HOSTING AND MANAGEMENT AGREEMENT - Escrow Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/HEALTHGATEDATACORP_11_24_1999-EX-10.1-HOSTING AND MANAGEMENT AGREEMENT - Escrow Agreement.pdf,10,35358,3535.8,pymupdf,0,0,0,,False,35358,random
"HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement.PDF",28,73649,2630.3,pymupdf,0,0,0,,False,73649,random
"HERTZGLOBALHOLDINGS,INC_07_07_2016-EX-10.4-INTELLECTUAL PROPERTY AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/HERTZGLOBALHOLDINGS,INC_07_07_2016-EX-10.4-INTELLECTUAL PROPERTY AGREEMENT.PDF",12,31057,2588.1,pymupdf,0,0,0,,False,31057,random
HOLIDAYRVSUPERSTORESINC_04_15_2002-EX-10.13-ENDORSEMENT AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/HOLIDAYRVSUPERSTORESINC_04_15_2002-EX-10.13-ENDORSEMENT AGREEMENT.PDF,4,14170,3542.5,pymupdf,0,0,0,,False,14170,random
"HOSPITALITYINVESTORSTRUST,INC_04_07_2014-EX-10.26-FRANCHISE AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/HOSPITALITYINVESTORSTRUST,INC_04_07_2014-EX-10.26-FRANCHISE AGREEMENT.PDF",48,146916,3060.8,pymupdf,0,0,0,,False,146916,random
HPILHOLDING_01_07_2015-EX-99.1-COOPERATION AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/HPILHOLDING_01_07_2015-EX-99.1-COOPERATION AGREEMENT.PDF,9,20006,2222.9,pymupdf,0,0,0,,False,20006,random
HUBEIMINKANGPHARMACEUTICALLTD_09_19_2006-EX-10.1-OUTSOURCING AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/HUBEIMINKANGPHARMACEUTICALLTD_09_19_2006-EX-10.1-OUTSOURCING AGREEMENT.PDF,5,11305,2261.0,pymupdf,0,0,0,,False,11305,random
HYDRONTECHNOLOGIESINC_03_31_1997-EX-10.47-SPONSORSHIP AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/HYDRONTECHNOLOGIESINC_03_31_1997-EX-10.47-SPONSORSHIP AGREEMENT.PDF,6,28859,4809.8,pymupdf,0,0,0,,False,28859,random
HYPERIONSOFTWARECORP_09_28_1994-EX-10.47-EXCLUSIVE DISTRIBUTOR AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/HYPERIONSOFTWARECORP_09_28_1994-EX-10.47-EXCLUSIVE DISTRIBUTOR AGREEMENT.PDF,9,37930,4214.4,pymupdf,0,0,0,,False,37930,random
HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement_Option Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement_Option Agreement.pdf,85,248616,2924.9,pymupdf,0,0,0,,False,248616,random
HealthcareIntegratedTechnologiesInc_20190812_8-K_EX-10.1_11776966_EX-10.1_Reseller Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/HealthcareIntegratedTechnologiesInc_20190812_8-K_EX-10.1_11776966_EX-10.1_Reseller Agreement.pdf,5,22201,4440.2,pymupdf,0,0,0,,False,22201,random
HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement.pdf,13,44873,3451.8,pymupdf,0,0,0,,False,44873,random
HerImports_20161018_8-KA_EX-10.14_9765707_EX-10.14_Maintenance Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/HerImports_20161018_8-KA_EX-10.14_9765707_EX-10.14_Maintenance Agreement.pdf,6,10250,1708.3,pymupdf,0,0,0,,False,10250,random
HertzGroupRealtyTrustInc_20190920_S-11A_EX-10.8_11816941_EX-10.8_Trademark License Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/HertzGroupRealtyTrustInc_20190920_S-11A_EX-10.8_11816941_EX-10.8_Trademark License Agreement.pdf,7,14281,2040.1,pymupdf,0,0,0,,False,14281,random
HfEnterprisesInc_20191223_S-1_EX-10.22_11931299_EX-10.22_Development Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/HfEnterprisesInc_20191223_S-1_EX-10.22_11931299_EX-10.22_Development Agreement.pdf,8,19455,2431.9,pymupdf,0,0,0,,False,19455,random
ICORECONNECTINC_10_13_2010-EX-7.1-Strategic Alliance Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/ICORECONNECTINC_10_13_2010-EX-7.1-Strategic Alliance Agreement.PDF,9,25105,2789.4,pymupdf,0,0,0,,False,25105,random
IDREAMSKYTECHNOLOGYLTD_07_03_2014-EX-10.39-Cooperation Agreement on Mobile Game Business,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/IDREAMSKYTECHNOLOGYLTD_07_03_2014-EX-10.39-Cooperation Agreement on Mobile Game Business.PDF,29,76235,2628.8,pymupdf,0,0,0,,False,76235,random
IGENEBIOTECHNOLOGYINC_05_13_2003-EX-1-JOINT VENTURE AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/IGENEBIOTECHNOLOGYINC_05_13_2003-EX-1-JOINT VENTURE AGREEMENT.PDF,17,70325,4136.8,pymupdf,0,0,0,,False,70325,random
IMAGEWARESYSTEMSINC_12_20_1999-EX-10.22-MAINTENANCE AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/IMAGEWARESYSTEMSINC_12_20_1999-EX-10.22-MAINTENANCE AGREEMENT.PDF,6,22368,3728.0,pymupdf,0,0,0,,False,22368,random
IMMUNOMEDICSINC_08_07_2019-EX-10.1-PROMOTION AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/IMMUNOMEDICSINC_08_07_2019-EX-10.1-PROMOTION AGREEMENT.PDF,66,154196,2336.3,pymupdf,0,0,0,,False,154196,random
IMPCOTECHNOLOGIESINC_04_15_2003-EX-10.65-JOINT VENTURE AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/IMPCOTECHNOLOGIESINC_04_15_2003-EX-10.65-JOINT VENTURE AGREEMENT.PDF,28,63362,2262.9,pymupdf,0,0,0,,False,63362,random
INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT.PDF,20,63381,3169.1,pymupdf,0,0,0,,False,63381,random
INKTOMICORP_06_08_1998-EX-10.14-SOFTWARE HOSTING AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/INKTOMICORP_06_08_1998-EX-10.14-SOFTWARE HOSTING AGREEMENT.PDF,17,70411,4141.8,pymupdf,0,0,0,,False,70411,random
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",66,191626,2903.4,pymupdf,0,0,0,,False,191626,random
"INTELLIGENTHIGHWAYSOLUTIONS,INC_01_18_2018-EX-10.1-Strategic Alliance Agreement","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/INTELLIGENTHIGHWAYSOLUTIONS,INC_01_18_2018-EX-10.1-Strategic Alliance Agreement.PDF",6,8365,1394.2,pymupdf,0,0,0,,False,8365,random
INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.PDF,27,116477,4314.0,pymupdf,0,0,0,,False,116477,random
"INTERSECTENT,INC_05_11_2020-EX-10.1-SUPPLY AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/INTERSECTENT,INC_05_11_2020-EX-10.1-SUPPLY AGREEMENT.PDF",11,37928,3448.0,pymupdf,0,0,0,,False,37928,random
INTRICONCORP_03_10_2009-EX-10.22-Strategic Alliance Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/INTRICONCORP_03_10_2009-EX-10.22-Strategic Alliance Agreement.PDF,25,51999,2080.0,pymupdf,0,0,0,,False,51999,random
"IOVANCEBIOTHERAPEUTICS,INC_08_03_2017-EX-10.1-STRATEGIC ALLIANCE AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/IOVANCEBIOTHERAPEUTICS,INC_08_03_2017-EX-10.1-STRATEGIC ALLIANCE AGREEMENT.PDF",22,69227,3146.7,pymupdf,0,0,0,,False,69227,random
"IPAYMENT,INC_05_14_2007-EX-10.1-SPONSORSHIP AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/IPAYMENT,INC_05_14_2007-EX-10.1-SPONSORSHIP AGREEMENT.PDF",45,96457,2143.5,pymupdf,0,0,0,,False,96457,random
IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT.PDF,5,23660,4732.0,pymupdf,0,0,0,,False,23660,random
IbioInc_20200313_8-K_EX-10.1_12052678_EX-10.1_Development Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/IbioInc_20200313_8-K_EX-10.1_12052678_EX-10.1_Development Agreement.pdf,12,30487,2540.6,pymupdf,0,0,0,,False,30487,random
IdeanomicsInc_20151124_8-K_EX-10.2_9354744_EX-10.2_Content License Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/IdeanomicsInc_20151124_8-K_EX-10.2_9354744_EX-10.2_Content License Agreement.pdf,15,35188,2345.9,pymupdf,0,0,0,,False,35188,random
IdeanomicsInc_20160330_10-K_EX-10.26_9512211_EX-10.26_Content License Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/IdeanomicsInc_20160330_10-K_EX-10.26_9512211_EX-10.26_Content License Agreement.pdf,18,40669,2259.4,pymupdf,0,0,0,,False,40669,random
ImineCorp_20180725_S-1_EX-10.5_11275970_EX-10.5_Distributor Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/ImineCorp_20180725_S-1_EX-10.5_11275970_EX-10.5_Distributor Agreement.pdf,9,34427,3825.2,pymupdf,0,0,0,,False,34427,random
ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.pdf,7,12304,1757.7,pymupdf,0,0,0,,False,12304,random
ImpresseCorp_20000322_S-1A_EX-10.11_5199234_EX-10.11_Co-Branding Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/ImpresseCorp_20000322_S-1A_EX-10.11_5199234_EX-10.11_Co-Branding Agreement.pdf,8,48844,6105.5,pymupdf,0,0,0,,False,48844,random
InmodeLtd_20190729_F-1A_EX-10.9_11743243_EX-10.9_Manufacturing Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/InmodeLtd_20190729_F-1A_EX-10.9_11743243_EX-10.9_Manufacturing Agreement.pdf,16,39515,2469.7,pymupdf,0,0,0,,False,39515,random
InnerscopeHearingTechnologiesInc_20181109_8-K_EX-10.6_11419704_EX-10.6_Distributor Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/InnerscopeHearingTechnologiesInc_20181109_8-K_EX-10.6_11419704_EX-10.6_Distributor Agreement.pdf,9,22289,2476.6,pymupdf,0,0,0,,False,22289,random
IntegrityFunds_20200121_485BPOS_EX-99.E UNDR CONTR_11948727_EX-99.E UNDR CONTR_Service Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/IntegrityFunds_20200121_485BPOS_EX-99.E UNDR CONTR_11948727_EX-99.E UNDR CONTR_Service Agreement.pdf,8,23817,2977.1,pymupdf,0,0,0,,False,23817,random
IntegrityMediaInc_20010329_10-K405_EX-10.17_2373875_EX-10.17_Co-Branding Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/IntegrityMediaInc_20010329_10-K405_EX-10.17_2373875_EX-10.17_Co-Branding Agreement.pdf,6,29344,4890.7,pymupdf,0,0,0,,False,29344,random
InvendaCorp_20000828_S-1A_EX-10.2_2588206_EX-10.2_Co-Branding Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/InvendaCorp_20000828_S-1A_EX-10.2_2588206_EX-10.2_Co-Branding Agreement.pdf,27,115329,4271.4,pymupdf,0,0,0,,False,115329,random
IpassInc_20181203_8-K_EX-99.1_11445874_EX-99.1_Reseller Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/IpassInc_20181203_8-K_EX-99.1_11445874_EX-99.1_Reseller Agreement.pdf,22,73714,3350.6,pymupdf,0,0,0,,False,73714,random
JINGWEIINTERNATIONALLTD_10_04_2007-EX-10.7-INTELLECTUAL PROPERTY AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/JINGWEIINTERNATIONALLTD_10_04_2007-EX-10.7-INTELLECTUAL PROPERTY AGREEMENT.PDF,7,15222,2174.6,pymupdf,0,0,0,,False,15222,random
JOINTCORP_09_19_2014-EX-10.15-FRANCHISE AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/JOINTCORP_09_19_2014-EX-10.15-FRANCHISE AGREEMENT.PDF,64,167060,2610.3,pymupdf,0,0,0,,False,167060,random
KALLOINC_11_03_2011-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/KALLOINC_11_03_2011-EX-10.1-STRATEGIC ALLIANCE AGREEMENT.PDF,46,74676,1623.4,pymupdf,1,0,1,,False,74676,random
KENTUCKYUTILITIESCO_03_25_2003-EX-10.65-TRANSPORTATION AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/KENTUCKYUTILITIESCO_03_25_2003-EX-10.65-TRANSPORTATION AGREEMENT.PDF,9,16809,1867.7,pymupdf,0,0,0,,False,16809,random
KINGPHARMACEUTICALSINC_08_09_2006-EX-10.1-PROMOTION AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/KINGPHARMACEUTICALSINC_08_09_2006-EX-10.1-PROMOTION AGREEMENT.PDF,59,172545,2924.5,pymupdf,0,0,0,,False,172545,random
"KIROMICBIOPHARMA,INC_04_08_2020-EX-10.28-JOINT VENTURE AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/KIROMICBIOPHARMA,INC_04_08_2020-EX-10.28-JOINT VENTURE AGREEMENT.PDF",17,36473,2145.5,pymupdf,0,0,0,,False,36473,random
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT.PDF",7,18344,2620.6,pymupdf,0,0,0,,False,18344,random
"KNOWLABS,INC_08_15_2005-EX-10-INTELLECTUAL PROPERTY AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/KNOWLABS,INC_08_15_2005-EX-10-INTELLECTUAL PROPERTY AGREEMENT.PDF",3,14743,4914.3,pymupdf,0,0,0,,False,14743,random
"KUBIENT,INC_07_02_2020-EX-10.14-MASTER SERVICES AGREEMENT_Part1","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/KUBIENT,INC_07_02_2020-EX-10.14-MASTER SERVICES AGREEMENT_Part1.pdf",5,26097,5219.4,pymupdf,0,0,0,,False,26097,random
"KUBIENT,INC_07_02_2020-EX-10.14-MASTER SERVICES AGREEMENT_Part2","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/KUBIENT,INC_07_02_2020-EX-10.14-MASTER SERVICES AGREEMENT_Part2.pdf",2,7598,3799.0,pymupdf,0,0,0,,False,7598,random
KitovPharmaLtd_20190326_20-F_EX-4.15_11584449_EX-4.15_Manufacturing Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/KitovPharmaLtd_20190326_20-F_EX-4.15_11584449_EX-4.15_Manufacturing Agreement.pdf,19,57345,3018.2,pymupdf,0,0,0,,False,57345,random
LECLANCHÉ S.A. - JOINT DEVELOPMENT AND MARKETING AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/LECLANCHÉ S.A. - JOINT DEVELOPMENT AND MARKETING AGREEMENT.PDF,13,20098,1546.0,pymupdf,0,0,0,,False,20098,random
"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT","/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT.PDF",3,15099,5033.0,pymupdf,0,0,0,,False,15099,random
LEJUHOLDINGSLTD_03_12_2014-EX-10.34-INTERNET CHANNEL COOPERATION AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/LEJUHOLDINGSLTD_03_12_2014-EX-10.34-INTERNET CHANNEL COOPERATION AGREEMENT.PDF,14,36979,2641.4,pymupdf,0,0,0,,False,36979,random
LIGHTBRIDGECORP_11_23_2015-EX-10.26-STRATEGIC ALLIANCE AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/LIGHTBRIDGECORP_11_23_2015-EX-10.26-STRATEGIC ALLIANCE AGREEMENT.PDF,8,19317,2414.6,pymupdf,0,0,0,,False,19317,random
LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTOR AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTOR AGREEMENT.PDF,10,54220,5422.0,pymupdf,0,0,0,,False,54220,random
LOGANSROADHOUSEINC_03_27_1998-EX-10.17-SPONSORSHIP AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/LOGANSROADHOUSEINC_03_27_1998-EX-10.17-SPONSORSHIP AGREEMENT.PDF,4,19297,4824.2,pymupdf,0,0,0,,False,19297,random
LOOKSMARTLTD_07_20_2012-EX-99.(D)(I)-SPONSORSHIP AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/LOOKSMARTLTD_07_20_2012-EX-99.(D)(I)-SPONSORSHIP AGREEMENT.PDF,6,25976,4329.3,pymupdf,0,0,0,,False,25976,random
LOYALTYPOINTINC_11_16_2004-EX-10.2-RESELLER AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/LOYALTYPOINTINC_11_16_2004-EX-10.2-RESELLER AGREEMENT.PDF,22,121014,5500.6,pymupdf,0,0,0,,False,121014,random
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT.PDF,8,15365,1920.6,pymupdf,0,0,0,,False,15365,random
LeadersonlineInc_20000427_S-1A_EX-10.8_4991089_EX-10.8_Co-Branding Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/LeadersonlineInc_20000427_S-1A_EX-10.8_4991089_EX-10.8_Co-Branding Agreement.pdf,10,55160,5516.0,pymupdf,0,0,0,,False,55160,random
LegacyEducationAllianceInc_20141110_8-K_EX-10.9_8828866_EX-10.9_Endorsement Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/LegacyEducationAllianceInc_20141110_8-K_EX-10.9_8828866_EX-10.9_Endorsement Agreement.pdf,8,19895,2486.9,pymupdf,0,0,0,,False,19895,random
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.pdf,18,46169,2564.9,pymupdf,0,0,0,,False,46169,random
LejuHoldingsLtd_20140121_DRS (on F-1)_EX-10.26_8473102_EX-10.26_Content License Agreement1,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/LejuHoldingsLtd_20140121_DRS (on F-1)_EX-10.26_8473102_EX-10.26_Content License Agreement1.pdf,17,46700,2747.1,pymupdf,0,0,0,,False,46700,random
LejuHoldingsLtd_20140121_DRS (on F-1)_EX-10.26_8473102_EX-10.26_Content License Agreement2,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/LejuHoldingsLtd_20140121_DRS (on F-1)_EX-10.26_8473102_EX-10.26_Content License Agreement2.pdf,2,2246,1123.0,pymupdf,0,0,0,,False,2246,random
LifewayFoodsInc_20160316_10-K_EX-10.24_9489766_EX-10.24_Endorsement Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/LifewayFoodsInc_20160316_10-K_EX-10.24_9489766_EX-10.24_Endorsement Agreement.pdf,4,10983,2745.8,pymupdf,0,0,0,,False,10983,random
LinkPlusCorp_20050802_8-K_EX-10_3240252_EX-10_Affiliate Agreement,/Users/aaron/Projects/doc-proc-demo-1/data/pdfs/LinkPlusCorp_20050802_8-K_EX-10_3240252_EX-10_Affiliate Agreement.pdf,7,25551,3650.1,pymupdf,0,0,0,,False,25551,random
